TIME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,BIKE USAGE
2018-08-12 18:25:02,3515,2199,1264,0.0
2018-08-12 18:30:02,3515,2193,1270,0.0
2018-08-12 18:35:03,3515,2204,1259,11.0
2018-08-12 18:40:02,3515,2195,1268,0.0
2018-08-12 18:45:02,3515,2175,1288,0.0
2018-08-12 18:50:02,3515,2174,1289,0.0
2018-08-12 18:55:02,3515,2163,1300,0.0
2018-08-12 19:00:03,3515,2164,1299,1.0
2018-08-12 19:05:02,3515,2159,1304,0.0
2018-08-12 19:10:02,3515,2169,1295,9.0
2018-08-12 19:15:02,3515,2160,1304,0.0
2018-08-12 19:20:02,3515,2163,1301,3.0
2018-08-12 19:25:02,3515,2151,1311,0.0
2018-08-12 19:30:02,3515,2151,1311,-0.0
2018-08-12 19:35:02,3515,2158,1305,6.0
2018-08-12 19:40:02,3515,2172,1292,13.0
2018-08-12 19:45:02,3515,2173,1290,2.0
2018-08-12 19:50:02,3515,2174,1289,1.0
2018-08-12 19:55:02,3515,2155,1309,0.0
2018-08-12 20:00:02,3515,2147,1317,0.0
2018-08-12 20:05:02,3515,2137,1327,0.0
2018-08-12 20:10:02,3515,2142,1322,5.0
2018-08-12 20:15:01,3515,2143,1321,1.0
2018-08-12 20:20:02,3515,2137,1327,0.0
2018-08-12 20:25:02,3515,2149,1315,12.0
2018-08-12 20:30:01,3515,2150,1314,1.0
2018-08-12 20:35:02,3515,2159,1306,8.0
2018-08-12 20:40:02,3515,2159,1306,-0.0
2018-08-12 20:45:02,3515,2155,1310,0.0
2018-08-12 20:50:01,3515,2145,1320,0.0
2018-08-12 20:55:04,3515,2146,1319,1.0
2018-08-12 21:00:02,3515,2121,1344,0.0
2018-08-12 21:05:02,3515,2129,1336,8.0
2018-08-12 21:10:02,3515,2148,1317,19.0
2018-08-12 21:15:02,3515,2156,1309,8.0
2018-08-12 21:20:02,3515,2151,1314,0.0
2018-08-12 21:25:01,3515,2139,1326,0.0
2018-08-12 21:30:02,3515,2144,1321,5.0
2018-08-12 21:35:02,3515,2137,1328,0.0
2018-08-12 21:40:03,3515,2126,1338,0.0
2018-08-12 21:45:02,3515,2139,1325,13.0
2018-08-12 21:50:03,3515,2150,1315,10.0
2018-08-12 21:55:02,3515,2154,1311,4.0
2018-08-12 22:00:02,3515,2148,1317,0.0
2018-08-12 22:05:02,3515,2146,1319,0.0
2018-08-12 22:10:02,3515,2140,1325,0.0
2018-08-12 22:15:02,3515,2133,1332,0.0
2018-08-12 22:20:02,3515,2136,1329,3.0
2018-08-12 22:25:01,3515,2128,1337,0.0
2018-08-12 22:30:02,3515,2123,1342,0.0
2018-08-12 22:35:02,3515,2138,1327,15.0
2018-08-12 22:40:02,3515,2140,1325,2.0
2018-08-12 22:45:02,3515,2127,1338,0.0
2018-08-12 22:50:02,3515,2124,1341,0.0
2018-08-12 22:55:01,3515,2123,1342,0.0
2018-08-12 23:00:02,3515,2118,1347,0.0
2018-08-12 23:05:02,3515,2122,1343,4.0
2018-08-12 23:10:02,3515,2119,1346,0.0
2018-08-12 23:15:02,3515,2124,1340,6.0
2018-08-12 23:20:02,3515,2130,1334,6.0
2018-08-12 23:25:02,3515,2128,1336,0.0
2018-08-12 23:30:02,3515,2127,1338,0.0
2018-08-12 23:35:02,3515,2134,1331,7.0
2018-08-12 23:40:02,3515,2129,1336,0.0
2018-08-12 23:45:02,3515,2123,1342,0.0
2018-08-12 23:50:02,3515,2127,1338,4.0
2018-08-12 23:55:02,3515,2130,1335,3.0
2018-08-13 00:00:02,3515,2127,1338,0.0
2018-08-13 00:05:02,3515,2125,1340,0.0
2018-08-13 00:10:02,3515,2117,1348,0.0
2018-08-13 00:15:02,3515,2117,1348,-0.0
2018-08-13 00:20:02,3515,2117,1348,-0.0
2018-08-13 00:25:02,3515,2117,1348,-0.0
2018-08-13 00:30:02,3515,2114,1351,0.0
2018-08-13 00:35:01,3515,2114,1351,-0.0
2018-08-13 00:40:02,3515,2113,1352,0.0
2018-08-13 00:45:02,3515,2112,1352,-0.0
2018-08-13 00:50:01,3515,2112,1352,-0.0
2018-08-13 00:55:02,3515,2111,1353,0.0
2018-08-13 01:00:02,3515,2109,1355,0.0
2018-08-13 01:05:02,3515,2109,1355,-0.0
2018-08-13 01:10:01,3515,2109,1355,-0.0
2018-08-13 01:15:02,3515,2109,1355,-0.0
2018-08-13 01:20:02,3515,2108,1356,0.0
2018-08-13 01:25:02,3515,2108,1356,-0.0
2018-08-13 01:30:02,3515,2108,1356,-0.0
2018-08-13 01:35:02,3515,2108,1356,-0.0
2018-08-13 01:40:01,3515,2108,1356,-0.0
2018-08-13 01:45:02,3515,2108,1356,-0.0
2018-08-13 01:50:02,3515,2117,1347,9.0
2018-08-13 01:55:01,3515,2117,1347,-0.0
2018-08-13 02:00:02,3515,2117,1347,-0.0
2018-08-13 02:05:03,3515,2126,1338,9.0
2018-08-13 02:10:01,3515,2126,1338,-0.0
2018-08-13 02:15:01,3515,2116,1348,0.0
2018-08-13 02:20:01,3515,2108,1356,0.0
2018-08-13 02:25:02,3515,2107,1357,0.0
2018-08-13 02:30:02,3515,2107,1357,-0.0
2018-08-13 02:35:01,3515,2119,1345,12.0
2018-08-13 02:40:02,3515,2119,1345,-0.0
2018-08-13 02:45:02,3515,2119,1345,-0.0
2018-08-13 02:50:01,3515,2121,1343,2.0
2018-08-13 02:55:02,3515,2109,1355,0.0
2018-08-13 03:00:01,3515,2107,1357,0.0
2018-08-13 03:05:01,3515,2107,1357,-0.0
2018-08-13 03:10:02,3515,2114,1350,7.0
2018-08-13 03:15:02,3515,2122,1342,8.0
2018-08-13 03:20:02,3515,2122,1342,-0.0
2018-08-13 03:25:02,3515,2119,1345,0.0
2018-08-13 03:30:02,3515,2107,1357,0.0
2018-08-13 03:35:02,3515,2107,1357,-0.0
2018-08-13 03:40:02,3515,2107,1357,-0.0
2018-08-13 03:45:02,3515,2107,1357,-0.0
2018-08-13 03:50:02,3515,2107,1357,-0.0
2018-08-13 03:55:02,3515,2107,1357,-0.0
2018-08-13 04:00:01,3515,2107,1357,-0.0
2018-08-13 04:05:03,3515,2112,1352,5.0
2018-08-13 04:10:02,3515,2110,1354,0.0
2018-08-13 04:15:02,3515,2123,1341,13.0
2018-08-13 04:20:01,3515,2139,1325,16.0
2018-08-13 04:25:02,3515,2149,1315,10.0
2018-08-13 04:30:01,3515,2139,1325,0.0
2018-08-13 04:35:02,3515,2121,1343,0.0
2018-08-13 04:40:01,3515,2111,1353,0.0
2018-08-13 04:45:02,3515,2118,1346,7.0
2018-08-13 04:50:03,3515,2126,1338,8.0
2018-08-13 04:55:02,3515,2131,1333,5.0
2018-08-13 05:00:01,3515,2126,1338,0.0
2018-08-13 05:05:01,3515,2137,1328,10.0
2018-08-13 05:10:02,3515,2134,1331,0.0
2018-08-13 05:15:02,3515,2146,1319,12.0
2018-08-13 05:20:03,3515,2167,1298,21.0
2018-08-13 05:25:02,3515,2180,1285,13.0
2018-08-13 05:30:02,3515,2202,1263,22.0
2018-08-13 05:35:02,3515,2205,1260,3.0
2018-08-13 05:40:02,3515,2240,1225,35.0
2018-08-13 05:45:02,3515,2230,1235,0.0
2018-08-13 05:50:02,3515,2197,1268,0.0
2018-08-13 05:55:01,3515,2170,1295,0.0
2018-08-13 06:00:03,3515,2166,1299,0.0
2018-08-13 06:05:02,3515,2179,1284,15.0
2018-08-13 06:10:02,3515,2205,1257,27.0
2018-08-13 06:15:02,3515,2234,1226,31.0
2018-08-13 06:20:02,3515,2236,1224,2.0
2018-08-13 06:25:02,3515,2236,1225,0.0
2018-08-13 06:30:01,3515,2226,1235,0.0
2018-08-13 06:35:02,3515,2253,1208,27.0
2018-08-13 06:40:02,3515,2311,1146,62.0
2018-08-13 06:45:01,3515,2327,1130,16.0
2018-08-13 06:50:02,3515,2336,1122,8.0
2018-08-13 06:55:02,3515,2380,1078,44.0
2018-08-13 07:00:02,3515,2373,1084,0.0
2018-08-13 07:05:02,3515,2412,1040,44.0
2018-08-13 07:10:01,3515,2417,1031,9.0
2018-08-13 07:15:02,3515,2386,1062,0.0
2018-08-13 07:20:01,3515,2405,1039,23.0
2018-08-13 07:25:02,3515,2430,1008,31.0
2018-08-13 07:30:01,3515,2450,984,24.0
2018-08-13 07:35:01,3515,2480,952,32.0
2018-08-13 07:40:02,3515,2502,929,23.0
2018-08-13 07:45:01,3515,2532,899,30.0
2018-08-13 07:50:02,3515,2539,892,7.0
2018-08-13 07:55:02,3515,2499,931,0.0
2018-08-13 08:00:02,3515,2475,953,0.0
2018-08-13 08:05:02,3515,2417,1009,0.0
2018-08-13 08:10:04,3515,2396,1032,0.0
2018-08-13 08:15:02,3515,2364,1066,0.0
2018-08-13 08:20:02,3515,2352,1078,0.0
2018-08-13 08:25:02,3515,2344,1084,0.0
2018-08-13 08:30:02,3515,2346,1083,1.0
2018-08-13 08:35:01,3515,2322,1107,0.0
2018-08-13 08:40:02,3515,2311,1118,0.0
2018-08-13 08:45:02,3515,2293,1136,0.0
2018-08-13 08:50:02,3515,2302,1126,10.0
2018-08-13 08:55:01,3515,2285,1145,0.0
2018-08-13 09:00:02,3515,2269,1162,0.0
2018-08-13 09:05:02,3515,2263,1169,0.0
2018-08-13 09:10:02,3515,2240,1192,0.0
2018-08-13 09:15:02,3515,2227,1204,0.0
2018-08-13 09:20:02,3515,2231,1200,4.0
2018-08-13 09:25:02,3515,2229,1201,0.0
2018-08-13 09:30:02,3515,2264,1168,33.0
2018-08-13 09:35:02,3515,2288,1146,22.0
2018-08-13 09:40:02,3515,2277,1159,0.0
2018-08-13 09:45:02,3515,2268,1168,0.0
2018-08-13 09:50:02,3515,2237,1201,0.0
2018-08-13 09:55:02,3515,2229,1210,0.0
2018-08-13 10:00:02,3515,2245,1195,15.0
2018-08-13 10:05:01,3515,2242,1199,0.0
2018-08-13 10:10:01,3515,2238,1203,0.0
2018-08-13 10:15:02,3515,2241,1205,0.0
2018-08-13 10:20:02,3515,2252,1199,6.0
2018-08-13 10:25:02,3515,2256,1197,2.0
2018-08-13 10:30:02,3515,2259,1194,3.0
2018-08-13 10:35:02,3515,2269,1183,11.0
2018-08-13 10:40:02,3515,2275,1178,5.0
2018-08-13 10:45:02,3515,2274,1179,0.0
2018-08-13 10:50:01,3515,2275,1181,0.0
2018-08-13 10:55:02,3515,2272,1183,0.0
2018-08-13 11:00:02,3515,2274,1181,2.0
2018-08-13 11:05:01,3515,2254,1202,0.0
2018-08-13 11:10:02,3515,2258,1198,4.0
2018-08-13 11:15:01,3515,2265,1191,7.0
2018-08-13 11:20:01,3515,2283,1173,18.0
2018-08-13 11:25:01,3515,2288,1168,5.0
2018-08-13 11:30:02,3515,2308,1148,20.0
2018-08-13 11:35:02,3515,2330,1126,22.0
2018-08-13 11:40:02,3515,2338,1118,8.0
2018-08-13 11:45:01,3515,2312,1144,0.0
2018-08-13 11:50:01,3515,2327,1129,15.0
2018-08-13 11:55:01,3515,2337,1118,11.0
2018-08-13 12:00:02,3515,2334,1121,0.0
2018-08-13 12:05:02,3515,2353,1103,18.0
2018-08-13 12:10:02,3515,2342,1114,0.0
2018-08-13 12:15:01,3515,2346,1111,3.0
2018-08-13 12:20:02,3515,2361,1097,14.0
2018-08-13 12:25:01,3515,2371,1087,10.0
2018-08-13 12:30:02,3515,2366,1093,0.0
2018-08-13 12:35:01,3515,2344,1114,0.0
2018-08-13 12:40:02,3515,2354,1104,10.0
2018-08-13 12:45:03,3515,2332,1127,0.0
2018-08-13 12:50:01,3515,2322,1137,0.0
2018-08-13 12:55:02,3515,2317,1142,0.0
2018-08-13 13:00:02,3515,2285,1173,0.0
2018-08-13 13:05:02,3515,2281,1177,0.0
2018-08-13 13:10:02,3515,2293,1165,12.0
2018-08-13 13:15:02,3515,2298,1161,4.0
2018-08-13 13:20:02,3515,2281,1178,0.0
2018-08-13 13:25:02,3515,2267,1193,0.0
2018-08-13 13:30:01,3515,2261,1199,0.0
2018-08-13 13:35:01,3515,2258,1202,0.0
2018-08-13 13:40:02,3515,2251,1209,0.0
2018-08-13 13:45:01,3515,2261,1200,9.0
2018-08-13 13:50:02,3515,2259,1203,0.0
2018-08-13 13:55:04,3515,2244,1218,0.0
2018-08-13 14:00:01,3515,2244,1217,1.0
2018-08-13 14:05:02,3515,2240,1222,0.0
2018-08-13 14:10:02,3515,2243,1219,3.0
2018-08-13 14:15:01,3515,2226,1238,0.0
2018-08-13 14:20:02,3515,2213,1250,0.0
2018-08-13 14:25:02,3515,2220,1242,8.0
2018-08-13 14:30:02,3515,2231,1231,11.0
2018-08-13 14:35:02,3515,2236,1226,5.0
2018-08-13 14:40:02,3515,2233,1229,0.0
2018-08-13 14:45:02,3515,2233,1229,-0.0
2018-08-13 14:50:02,3515,2230,1232,0.0
2018-08-13 14:55:01,3515,2245,1217,15.0
2018-08-13 15:00:01,3515,2240,1223,0.0
2018-08-13 15:05:02,3515,2256,1207,16.0
2018-08-13 15:10:02,3515,2301,1162,45.0
2018-08-13 15:15:02,3515,2311,1152,10.0
2018-08-13 15:20:02,3515,2296,1167,0.0
2018-08-13 15:25:02,3515,2288,1175,0.0
2018-08-13 15:30:02,3515,2295,1168,7.0
2018-08-13 15:35:02,3515,2313,1149,19.0
2018-08-13 15:40:01,3515,2346,1117,32.0
2018-08-13 15:45:01,3515,2354,1109,8.0
2018-08-13 15:50:02,3515,2338,1123,0.0
2018-08-13 15:55:01,3515,2339,1122,1.0
2018-08-13 16:00:01,3515,2354,1107,15.0
2018-08-13 16:05:02,3515,2399,1062,45.0
2018-08-13 16:10:01,3515,2448,1013,49.0
2018-08-13 16:15:01,3515,2466,993,20.0
2018-08-13 16:20:02,3515,2448,1010,0.0
2018-08-13 16:25:01,3515,2435,1024,0.0
2018-08-13 16:30:02,3515,2435,1025,0.0
2018-08-13 16:35:01,3515,2450,1009,16.0
2018-08-13 16:40:01,3515,2511,949,60.0
2018-08-13 16:45:02,3515,2572,888,61.0
2018-08-13 16:50:02,3515,2552,909,0.0
2018-08-13 16:55:02,3515,2481,981,0.0
2018-08-13 17:00:02,3515,2449,1013,0.0
2018-08-13 17:05:03,3515,2422,1041,0.0
2018-08-13 17:10:02,3515,2417,1046,0.0
2018-08-13 17:15:02,3515,2384,1079,0.0
2018-08-13 17:20:02,3515,2372,1091,0.0
2018-08-13 17:25:02,3515,2375,1087,4.0
2018-08-13 17:30:02,3515,2398,1064,23.0
2018-08-13 17:35:02,3515,2385,1076,0.0
2018-08-13 17:40:02,3515,2353,1108,0.0
2018-08-13 17:45:01,3515,2335,1127,0.0
2018-08-13 17:50:02,3515,2310,1153,0.0
2018-08-13 17:55:02,3515,2299,1164,0.0
2018-08-13 18:00:01,3515,2286,1177,0.0
2018-08-13 18:05:02,3515,2288,1176,1.0
2018-08-13 18:10:02,3515,2313,1151,25.0
2018-08-13 18:15:02,3515,2313,1151,-0.0
2018-08-13 18:20:02,3515,2292,1172,0.0
2018-08-13 18:25:02,3515,2271,1193,0.0
2018-08-13 18:30:02,3515,2262,1201,0.0
2018-08-13 18:35:02,3515,2267,1196,5.0
2018-08-13 18:40:02,3515,2252,1211,0.0
2018-08-13 18:45:01,3515,2250,1214,0.0
2018-08-13 18:50:02,3515,2264,1200,14.0
2018-08-13 18:55:01,3515,2252,1212,0.0
2018-08-13 19:00:02,3515,2261,1203,9.0
2018-08-13 19:05:02,3515,2269,1195,8.0
2018-08-13 19:10:02,3515,2255,1209,0.0
2018-08-13 19:15:02,3515,2244,1220,0.0
2018-08-13 19:20:02,3515,2246,1218,2.0
2018-08-13 19:25:02,3515,2237,1227,0.0
2018-08-13 19:30:02,3515,2224,1240,0.0
2018-08-13 19:35:02,3515,2215,1249,0.0
2018-08-13 19:40:02,3515,2210,1253,0.0
2018-08-13 19:45:01,3515,2221,1242,11.0
2018-08-13 19:50:02,3515,2213,1249,0.0
2018-08-13 19:55:02,3515,2216,1246,3.0
2018-08-13 20:00:02,3515,2225,1238,8.0
2018-08-13 20:05:02,3515,2220,1244,0.0
2018-08-13 20:10:02,3515,2210,1254,0.0
2018-08-13 20:15:02,3515,2197,1267,0.0
2018-08-13 20:20:01,3515,2181,1282,0.0
2018-08-13 20:25:02,3515,2173,1291,0.0
2018-08-13 20:30:02,3515,2172,1292,0.0
2018-08-13 20:35:02,3515,2177,1286,6.0
2018-08-13 20:40:02,3515,2177,1287,0.0
2018-08-13 20:45:01,3515,2173,1291,0.0
2018-08-13 20:50:01,3515,2201,1263,28.0
2018-08-13 20:55:02,3515,2193,1271,0.0
2018-08-13 21:00:03,3515,2192,1272,0.0
2018-08-13 21:05:02,3515,2190,1274,0.0
2018-08-13 21:10:01,3515,2172,1292,0.0
2018-08-13 21:15:02,3515,2155,1309,0.0
2018-08-13 21:20:02,3515,2146,1318,0.0
2018-08-13 21:25:02,3515,2142,1322,0.0
2018-08-13 21:30:02,3515,2162,1302,20.0
2018-08-13 21:35:02,3515,2162,1303,0.0
2018-08-13 21:40:01,3515,2165,1300,3.0
2018-08-13 21:45:02,3515,2164,1301,0.0
2018-08-13 21:50:01,3515,2143,1322,0.0
2018-08-13 21:55:02,3515,2138,1327,0.0
2018-08-13 22:00:02,3515,2138,1327,-0.0
2018-08-13 22:05:01,3515,2143,1322,5.0
2018-08-13 22:10:02,3515,2150,1315,7.0
2018-08-13 22:15:03,3515,2148,1317,0.0
2018-08-13 22:20:02,3515,2151,1314,3.0
2018-08-13 22:25:01,3515,2142,1323,0.0
2018-08-13 22:30:02,3515,2142,1323,-0.0
2018-08-13 22:35:02,3515,2144,1321,2.0
2018-08-13 22:40:02,3515,2141,1323,0.0
2018-08-13 22:45:02,3515,2135,1329,0.0
2018-08-13 22:50:01,3515,2137,1327,2.0
2018-08-13 22:55:02,3515,2138,1326,1.0
2018-08-13 23:00:02,3515,2138,1326,-0.0
2018-08-13 23:05:02,3515,2143,1321,5.0
2018-08-13 23:10:02,3515,2137,1328,0.0
2018-08-13 23:15:02,3515,2135,1330,0.0
2018-08-13 23:20:02,3515,2140,1325,5.0
2018-08-13 23:25:02,3515,2135,1330,0.0
2018-08-13 23:30:02,3515,2136,1329,1.0
2018-08-13 23:35:02,3515,2139,1325,4.0
2018-08-13 23:40:02,3515,2136,1328,0.0
2018-08-13 23:45:01,3515,2135,1329,0.0
2018-08-13 23:50:02,3515,2131,1333,0.0
2018-08-13 23:55:01,3515,2131,1333,-0.0
2018-08-14 00:00:02,3515,2129,1335,0.0
2018-08-14 00:05:01,3515,2129,1335,-0.0
2018-08-14 00:10:02,3515,2129,1335,-0.0
2018-08-14 00:15:02,3515,2128,1336,0.0
2018-08-14 00:20:01,3515,2128,1336,-0.0
2018-08-14 00:25:01,3515,2128,1336,-0.0
2018-08-14 00:30:01,3515,2127,1337,0.0
2018-08-14 00:35:02,3515,2126,1338,0.0
2018-08-14 00:40:01,3515,2124,1340,0.0
2018-08-14 00:45:02,3515,2124,1340,-0.0
2018-08-14 00:50:02,3515,2124,1340,-0.0
2018-08-14 00:55:01,3515,2124,1340,-0.0
2018-08-14 01:00:02,3515,2124,1340,-0.0
2018-08-14 01:05:01,3515,2124,1340,-0.0
2018-08-14 01:10:02,3515,2124,1340,-0.0
2018-08-14 01:15:01,3515,2124,1340,-0.0
2018-08-14 01:20:02,3515,2124,1340,-0.0
2018-08-14 01:25:02,3515,2124,1340,-0.0
2018-08-14 01:30:02,3515,2124,1340,-0.0
2018-08-14 01:35:02,3515,2124,1340,-0.0
2018-08-14 01:40:02,3515,2124,1340,-0.0
2018-08-14 01:45:02,3515,2124,1340,-0.0
2018-08-14 01:50:02,3515,2124,1340,-0.0
2018-08-14 01:55:02,3515,2124,1340,-0.0
2018-08-14 02:00:02,3515,2124,1340,-0.0
2018-08-14 02:05:01,3515,2124,1340,-0.0
2018-08-14 02:10:01,3515,2124,1340,-0.0
2018-08-14 02:15:02,3515,2124,1340,-0.0
2018-08-14 02:20:02,3515,2124,1340,-0.0
2018-08-14 02:25:02,3515,2124,1340,-0.0
2018-08-14 02:30:02,3515,2124,1340,-0.0
2018-08-14 02:35:02,3515,2124,1340,-0.0
2018-08-14 02:40:02,3515,2124,1340,-0.0
2018-08-14 02:45:02,3515,2124,1340,-0.0
2018-08-14 02:50:02,3515,2124,1340,-0.0
2018-08-14 02:55:02,3515,2124,1340,-0.0
2018-08-14 03:00:02,3515,2124,1340,-0.0
2018-08-14 03:05:02,3515,2124,1340,-0.0
2018-08-14 03:10:02,3515,2124,1340,-0.0
2018-08-14 03:15:02,3515,2124,1340,-0.0
2018-08-14 03:20:02,3515,2124,1340,-0.0
2018-08-14 03:25:01,3515,2124,1340,-0.0
2018-08-14 03:30:02,3515,2124,1340,-0.0
2018-08-14 03:35:02,3515,2124,1340,-0.0
2018-08-14 03:40:02,3515,2124,1340,-0.0
2018-08-14 03:45:02,3515,2124,1340,-0.0
2018-08-14 03:50:02,3515,2124,1340,-0.0
2018-08-14 03:55:02,3515,2124,1340,-0.0
2018-08-14 04:00:02,3515,2124,1340,-0.0
2018-08-14 04:05:01,3515,2126,1338,2.0
2018-08-14 04:10:02,3515,2127,1337,1.0
2018-08-14 04:15:03,3515,2121,1343,0.0
2018-08-14 04:20:02,3515,2122,1342,1.0
2018-08-14 04:25:01,3515,2121,1343,0.0
2018-08-14 04:30:02,3515,2128,1336,7.0
2018-08-14 04:35:02,3515,2127,1337,0.0
2018-08-14 04:40:02,3515,2127,1336,1.0
2018-08-14 04:45:02,3515,2133,1330,6.0
2018-08-14 04:50:02,3515,2140,1324,6.0
2018-08-14 04:55:01,3515,2127,1337,0.0
2018-08-14 05:00:02,3515,2119,1345,0.0
2018-08-14 05:05:03,3515,2128,1336,9.0
2018-08-14 05:10:02,3515,2140,1324,12.0
2018-08-14 05:15:02,3515,2169,1295,29.0
2018-08-14 05:20:02,3515,2178,1286,9.0
2018-08-14 05:25:02,3515,2177,1287,0.0
2018-08-14 05:30:02,3515,2188,1276,11.0
2018-08-14 05:35:02,3515,2201,1263,13.0
2018-08-14 05:40:02,3515,2216,1248,15.0
2018-08-14 05:45:02,3515,2205,1259,0.0
2018-08-14 05:50:02,3515,2214,1249,10.0
2018-08-14 05:55:03,3515,2213,1250,0.0
2018-08-14 06:00:03,3515,2212,1251,0.0
2018-08-14 06:05:01,3515,2219,1243,8.0
2018-08-14 06:10:02,3515,2232,1230,13.0
2018-08-14 06:15:02,3515,2244,1217,13.0
2018-08-14 06:20:02,3515,2240,1222,0.0
2018-08-14 06:25:03,3515,2213,1249,0.0
2018-08-14 06:30:01,3515,2229,1233,16.0
2018-08-14 06:35:02,3515,2283,1179,54.0
2018-08-14 06:40:01,3515,2344,1118,61.0
2018-08-14 06:45:02,3515,2353,1110,8.0
2018-08-14 06:50:02,3515,2373,1090,20.0
2018-08-14 06:55:02,3515,2426,1035,55.0
2018-08-14 07:00:03,3515,2411,1048,0.0
2018-08-14 07:05:02,3515,2399,1059,0.0
2018-08-14 07:10:02,3515,2387,1070,0.0
2018-08-14 07:15:02,3515,2415,1039,31.0
2018-08-14 07:20:02,3515,2419,1035,4.0
2018-08-14 07:25:01,3515,2443,1011,24.0
2018-08-14 07:30:03,3515,2484,970,41.0
2018-08-14 07:35:01,3515,2544,911,59.0
2018-08-14 07:40:01,3515,2565,889,22.0
2018-08-14 07:45:02,3515,2591,861,28.0
2018-08-14 07:50:02,3515,2573,877,0.0
2018-08-14 07:55:02,3515,2550,897,0.0
2018-08-14 08:00:01,3515,2463,985,0.0
2018-08-14 08:05:01,3515,2378,1068,0.0
2018-08-14 08:10:02,3515,2328,1118,0.0
2018-08-14 08:15:01,3515,2289,1158,0.0
2018-08-14 08:20:01,3515,2291,1155,3.0
2018-08-14 08:25:01,3515,2280,1164,0.0
2018-08-14 08:30:02,3515,2246,1198,0.0
2018-08-14 08:35:02,3515,2263,1181,17.0
2018-08-14 08:40:01,3515,2276,1169,12.0
2018-08-14 08:45:01,3515,2255,1189,0.0
2018-08-14 08:50:02,3515,2236,1208,0.0
2018-08-14 08:55:02,3515,2224,1220,0.0
2018-08-14 09:00:02,3515,2205,1239,0.0
2018-08-14 09:05:04,3515,2203,1242,0.0
2018-08-14 09:10:01,3515,2195,1251,0.0
2018-08-14 09:15:02,3515,2221,1225,26.0
2018-08-14 09:20:01,3515,2236,1210,15.0
2018-08-14 09:25:02,3515,2213,1232,0.0
2018-08-14 09:30:01,3515,2213,1231,1.0
2018-08-14 09:35:02,3515,2208,1236,0.0
2018-08-14 09:40:02,3515,2222,1222,14.0
2018-08-14 09:45:01,3515,2248,1196,26.0
2018-08-14 09:50:01,3515,2249,1196,-0.0
2018-08-14 09:55:02,3515,2261,1183,13.0
2018-08-14 10:00:01,3515,2256,1188,0.0
2018-08-14 10:05:01,3515,2245,1199,0.0
2018-08-14 10:10:01,3515,2244,1200,0.0
2018-08-14 10:15:02,3515,2255,1190,10.0
2018-08-14 10:20:02,3515,2219,1228,0.0
2018-08-14 10:25:02,3515,2217,1228,-0.0
2018-08-14 10:30:01,3515,2212,1235,0.0
2018-08-14 10:35:03,3515,2215,1232,3.0
2018-08-14 10:40:02,3515,2217,1230,2.0
2018-08-14 10:45:01,3515,2229,1219,11.0
2018-08-14 10:50:02,3515,2231,1216,3.0
2018-08-14 10:55:02,3515,2228,1221,0.0
2018-08-14 11:00:04,3515,2237,1212,9.0
2018-08-14 11:05:02,3515,2239,1213,0.0
2018-08-14 11:10:02,3515,2243,1209,4.0
2018-08-14 11:15:02,3515,2248,1204,5.0
2018-08-14 11:20:02,3515,2272,1180,24.0
2018-08-14 11:25:01,3515,2278,1174,6.0
2018-08-14 11:30:02,3515,2266,1188,0.0
2018-08-14 11:35:02,3515,2253,1202,0.0
2018-08-14 11:40:02,3515,2286,1170,32.0
2018-08-14 11:45:02,3515,2305,1151,19.0
2018-08-14 11:50:02,3515,2328,1129,22.0
2018-08-14 11:55:02,3515,2333,1124,5.0
2018-08-14 12:00:02,3515,2344,1115,9.0
2018-08-14 12:05:02,3515,2341,1118,0.0
2018-08-14 12:10:02,3515,2376,1083,35.0
2018-08-14 12:15:02,3515,2365,1094,0.0
2018-08-14 12:20:02,3515,2354,1105,0.0
2018-08-14 12:25:02,3515,2340,1120,0.0
2018-08-14 12:30:02,3515,2333,1127,0.0
2018-08-14 12:35:02,3515,2314,1145,0.0
2018-08-14 12:40:02,3515,2320,1138,7.0
2018-08-14 12:45:02,3515,2314,1144,0.0
2018-08-14 12:50:02,3515,2299,1159,0.0
2018-08-14 12:55:02,3515,2289,1169,0.0
2018-08-14 13:00:02,3515,2287,1171,0.0
2018-08-14 13:05:02,3515,2275,1183,0.0
2018-08-14 13:10:02,3515,2285,1174,9.0
2018-08-14 13:15:02,3515,2264,1195,0.0
2018-08-14 13:20:02,3515,2253,1206,0.0
2018-08-14 13:25:02,3515,2266,1193,13.0
2018-08-14 13:30:02,3515,2259,1200,0.0
2018-08-14 13:35:01,3515,2263,1196,4.0
2018-08-14 13:40:02,3515,2265,1195,1.0
2018-08-14 13:45:02,3515,2255,1206,0.0
2018-08-14 13:50:02,3515,2238,1222,0.0
2018-08-14 13:55:02,3515,2228,1232,0.0
2018-08-14 14:00:02,3515,2225,1235,0.0
2018-08-14 14:05:02,3515,2221,1239,0.0
2018-08-14 14:10:02,3515,2212,1250,0.0
2018-08-14 14:15:01,3515,2216,1246,4.0
2018-08-14 14:20:02,3515,2218,1245,1.0
2018-08-14 14:25:02,3515,2223,1240,5.0
2018-08-14 14:30:01,3515,2211,1253,0.0
2018-08-14 14:35:03,3515,2194,1270,0.0
2018-08-14 14:40:02,3515,2196,1268,2.0
2018-08-14 14:45:02,3515,2215,1249,19.0
2018-08-14 14:50:01,3515,2247,1216,33.0
